alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
0,2020_00179,,,instances\9x9-database\2020_00179.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.12659,0.15543,118.91,,
0,2020_00203,,,instances\9x9-database\2020_00203.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.09868,0.08122,97.49,,
0,2020_00217,,,instances\9x9-database\2020_00217.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.12181,0.11635,122.62,,
0,2020_00223,,,instances\9x9-database\2020_00223.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.07845,0.06564,96.39,,
0,2020_00231,,,instances\9x9-database\2020_00231.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.0873,0.08006,103.97,,
0,2020_00242,,,instances\9x9-database\2020_00242.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.20516,0.33401,194.82,,
0,2020_00262,,,instances\9x9-database\2020_00262.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.14552,0.11637,194.25,,
0,2020_00264,,,instances\9x9-database\2020_00264.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.11339,0.09043,150.3,,
0,2020_00312,,,instances\9x9-database\2020_00312.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.10956,0.09193,135.94,,
0,2020_00333,,,instances\9x9-database\2020_00333.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.12321,0.11269,150.35,,
0,2020_00340,,,instances\9x9-database\2020_00340.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.21851,0.21557,277.1,,
0,2020_00341,,,instances\9x9-database\2020_00341.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.20028,0.317,186.02,,
0,2020_00357,,,instances\9x9-database\2020_00357.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.04649,0.04726,73.43,,
0,2020_00358,,,instances\9x9-database\2020_00358.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.05955,0.05556,91.82,,
0,2020_00361,,,instances\9x9-database\2020_00361.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.06808,0.06316,96.48,,
0,2020_00363,,,instances\9x9-database\2020_00363.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.05882,0.04368,87.74,,
0,2020_00374,,,instances\9x9-database\2020_00374.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.04966,0.04446,81.56,,
0,2020_00376,,,instances\9x9-database\2020_00376.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.04914,0.03946,81.1,,
0,2020_00403,,,instances\9x9-database\2020_00403.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.07644,0.0748,96.51,,
0,2020_00427,,,instances\9x9-database\2020_00427.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.07723,0.06137,113.05,,
0,2020_00429,,,instances\9x9-database\2020_00429.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.0763,0.07669,109.88,,
0,2020_00439,,,instances\9x9-database\2020_00439.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.11166,0.11789,181.65,,
0,2020_00454,,,instances\9x9-database\2020_00454.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.06158,0.04897,112.23,,
0,2020_00466,,,instances\9x9-database\2020_00466.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.13818,0.13362,221.06,,
0,2020_00472,,,instances\9x9-database\2020_00472.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.08481,0.07753,106.32,,
0,2020_00483,,,instances\9x9-database\2020_00483.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.07404,0.06806,88.63,,
0,2020_00490,,,instances\9x9-database\2020_00490.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.13805,0.12609,146.01,,
0,2020_00491,,,instances\9x9-database\2020_00491.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.11896,0.11536,149.03,,
0,2020_00493,,,instances\9x9-database\2020_00493.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.08851,0.07572,110.93,,
0,2020_00495,,,instances\9x9-database\2020_00495.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.08716,0.08451,106.16,,
0,2020_00504,,,instances\9x9-database\2020_00504.txt,10,4,0.9,0.9,0.005,0,5.0,100.0,0.13441,0.12817,135.02,,
