alg,puzzle_size,f%,instance_id,instance_path,ants,subcolonies,q0,rho,bve,safreq,timeout,success_rate,time_mean,time_std,iter_mean,with_comm,without_comm
0,16x16,,2066,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00956,0.00682,3.18,,
0,16x16,,2067,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00176,0.00061,1.18,,
0,16x16,,2068,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.03694,0.05796,13.24,,
0,16x16,,2069,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.01296,0.01203,4.29,,
0,16x16,,2070,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00678,0.01103,2.92,,
0,16x16,,2071,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00481,0.00256,1.99,,
0,16x16,,2072,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00503,0.00216,1.81,,
0,16x16,,2073,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00876,0.00462,2.46,,
0,16x16,,2074,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.13031,0.33118,46.58,,
0,16x16,,2075,,10,4,0.9,0.9,0.005,0,20.0,98.0,0.08832,0.26184,30.23,,
0,16x16,,2076,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.03956,0.07554,13.37,,
0,16x16,,2077,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.07383,0.09339,26.37,,
0,16x16,,2078,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.02022,0.03051,10.31,,
0,16x16,,2079,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.0142,0.01215,7.08,,
0,16x16,,2080,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00259,0.00077,1.15,,
0,16x16,,2081,,10,4,0.9,0.9,0.005,0,20.0,99.0,0.29463,1.97138,130.85,,
0,16x16,,2082,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00632,0.00462,2.72,,
0,16x16,,2083,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00365,0.00133,1.55,,
0,16x16,,2084,,10,4,0.9,0.9,0.005,0,20.0,98.0,0.31072,1.38278,146.88,,
0,16x16,,2085,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00645,0.00661,2.95,,
0,16x16,,2086,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.0288,0.05508,17.13,,
0,16x16,,2087,,10,4,0.9,0.9,0.005,0,20.0,99.0,0.60589,0.82115,267.81,,
0,16x16,,2088,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.17927,0.82321,89.4,,
0,16x16,,2089,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00516,0.00294,2.41,,
0,16x16,,2090,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.01628,0.01505,7.46,,
0,16x16,,2091,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00615,0.00268,2.35,,
0,16x16,,2092,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.01653,0.01759,5.92,,
0,16x16,,2093,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.0052,0.00228,1.61,,
0,16x16,,2094,,10,4,0.9,0.9,0.005,0,20.0,99.0,0.33404,0.77892,161.07,,
0,16x16,,2095,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00832,0.00445,2.53,,
0,16x16,,2096,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.01632,0.02278,7.04,,
0,16x16,,2097,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.09228,0.1756,41.51,,
0,16x16,,2098,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00554,0.0026,2.51,,
0,16x16,,2099,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.01082,0.04119,4.34,,
0,16x16,,2100,,10,4,0.9,0.9,0.005,0,20.0,100.0,0.00717,0.00418,2.08,,
